name,segment,ntpos,totalcount
FCC_10,SynRNA_WT_PB2,1652,29004.5
FCC_10,SynRNA_WT_PB2,1653,29304.5
FCC_10,SynRNA_WT_PB2,1654,29604.0
FCC_10,SynRNA_WT_PB2,1655,27791.0
FCC_10,SynRNA_WT_PB2,1656,29468.0
FCC_10,SynRNA_WT_PB2,1657,30157.5
FCC_10,SynRNA_WT_PB2,1658,29625.5
FCC_10,SynRNA_WT_PB2,1659,29618.0
FCC_10,SynRNA_WT_PB2,1660,29513.5
FCC_10,SynRNA_WT_PB2,1661,29794.5
FCC_10,SynRNA_WT_PB2,1662,29747.5
FCC_10,SynRNA_WT_PB2,1663,29497.5
FCC_10,SynRNA_WT_PB2,1664,28660.0
FCC_10,SynRNA_WT_PB2,1665,28389.5
FCC_10,SynRNA_WT_PB2,1666,29259.0
FCC_10,SynRNA_WT_PB2,1667,28023.0
FCC_10,SynRNA_WT_PB2,1668,29238.0
FCC_10,SynRNA_WT_PB2,1669,28826.0
FCC_10,SynRNA_WT_PB2,1670,27647.0
FCC_10,SynRNA_WT_PB2,1671,27708.0
FCC_10,SynRNA_WT_PB2,1672,28781.0
FCC_10,SynRNA_WT_PB2,1673,28007.5
FCC_10,SynRNA_WT_PB2,1674,27730.5
FCC_10,SynRNA_WT_PB2,1675,27782.5
FCC_10,SynRNA_WT_PB2,1676,28546.5
FCC_10,SynRNA_WT_PB2,1677,28380.5
FCC_10,SynRNA_WT_PB2,1678,27932.5
FCC_10,SynRNA_WT_PB2,1679,27152.0
FCC_10,SynRNA_WT_PB2,1680,28124.0
FCC_10,SynRNA_WT_PB2,1681,28161.5
FCC_10,SynRNA_WT_PB2,1682,27587.5
FCC_10,SynRNA_WT_PB2,1683,27885.5
FCC_10,SynRNA_WT_PB2,1684,27992.5
FCC_10,SynRNA_WT_PB2,1685,27341.5
FCC_10,SynRNA_WT_PB2,1686,28455.0
FCC_10,SynRNA_WT_PB2,1687,28344.5
FCC_10,SynRNA_WT_PB2,1688,28153.5
FCC_10,SynRNA_WT_PB2,1689,27764.5
FCC_10,SynRNA_WT_PB2,1690,28404.5
FCC_10,SynRNA_WT_PB2,1691,27547.0
FCC_10,SynRNA_WT_PB2,1692,27756.5
FCC_10,SynRNA_WT_PB2,1693,26160.0
FCC_10,SynRNA_WT_PB2,1694,28719.0
FCC_10,SynRNA_WT_PB2,1695,28428.0
FCC_10,SynRNA_WT_PB2,1696,29054.0
FCC_10,SynRNA_WT_PB2,1697,29172.0
FCC_10,SynRNA_WT_PB2,1698,29340.5
FCC_10,SynRNA_WT_PB2,1699,29311.0
FCC_10,SynRNA_WT_PB2,1700,28005.5
FCC_10,SynRNA_WT_PB2,1701,28420.5
FCC_10,SynRNA_WT_PB2,1702,28993.5
FCC_10,SynRNA_WT_PB2,1703,28868.5
FCC_10,SynRNA_WT_PB2,1704,28780.5
FCC_10,SynRNA_WT_PB2,1705,28585.5
FCC_10,SynRNA_WT_PB2,1706,28906.5
FCC_10,SynRNA_WT_PB2,1707,28464.0
FCC_10,SynRNA_WT_PB2,1708,28957.5
FCC_10,SynRNA_WT_PB2,1709,28705.0
FCC_10,SynRNA_WT_PB2,1710,28373.0
FCC_10,SynRNA_WT_PB2,1711,27606.5
FCC_10,SynRNA_WT_PB2,1712,28219.0
FCC_10,SynRNA_WT_PB2,1713,28500.0
FCC_10,SynRNA_WT_PB2,1714,28051.0
FCC_10,SynRNA_WT_PB2,1715,28291.5
FCC_10,SynRNA_WT_PB2,1716,28357.0
FCC_10,SynRNA_WT_PB2,1717,27867.5
FCC_10,SynRNA_WT_PB2,1718,27698.0
FCC_10,SynRNA_WT_PB2,1719,27595.0
FCC_10,SynRNA_WT_PB2,1720,25581.5
FCC_10,SynRNA_WT_PB2,1721,27092.0
FCC_10,SynRNA_WT_PB2,1722,26766.5
FCC_10,SynRNA_WT_PB2,1723,26309.5
FCC_10,SynRNA_WT_PB2,1724,26900.5
FCC_10,SynRNA_WT_PB2,1725,25630.0
FCC_10,SynRNA_WT_PB2,1726,25873.5
FCC_10,SynRNA_WT_PB2,1727,26814.5
FCC_10,SynRNA_WT_PB2,1728,25783.0
FCC_10,SynRNA_WT_PB2,1729,25970.5
FCC_10,SynRNA_WT_PB2,1730,26027.5
FCC_10,SynRNA_WT_PB2,1731,25949.0
FCC_10,SynRNA_WT_PB2,1732,26242.5
FCC_10,SynRNA_WT_PB2,1733,25555.5
FCC_10,SynRNA_WT_PB2,1734,22618.0
FCC_10,SynRNA_WT_PB2,1735,26282.5
FCC_10,SynRNA_WT_PB2,1736,25672.5
FCC_10,SynRNA_WT_PB2,1737,26177.0
FCC_10,SynRNA_WT_PB2,1738,25829.5
FCC_10,SynRNA_WT_PB2,1739,25496.5
FCC_10,SynRNA_WT_PB2,1740,26309.0
FCC_10,SynRNA_WT_PB2,1741,26393.5
FCC_10,SynRNA_WT_PB2,1742,26394.5
FCC_10,SynRNA_WT_PB2,1743,26696.5
FCC_10,SynRNA_WT_PB2,1744,25118.0
FCC_10,SynRNA_WT_PB2,1745,26806.5
FCC_10,SynRNA_WT_PB2,1746,26386.5
FCC_10,SynRNA_WT_PB2,1747,26477.0
FCC_10,SynRNA_WT_PB2,1748,26571.0
FCC_10,SynRNA_WT_PB2,1749,26272.0
FCC_10,SynRNA_WT_PB2,1750,26253.5
FCC_10,SynRNA_WT_PB2,1751,24525.0
FCC_10,SynRNA_WT_PB2,1752,26903.5
FCC_10,SynRNA_WT_PB2,1753,25935.0
FCC_10,SynRNA_WT_PB2,1754,26410.5
FCC_10,SynRNA_WT_PB2,1755,26255.0
FCC_10,SynRNA_WT_PB2,1756,26046.5
FCC_10,SynRNA_WT_PB2,1757,24787.5
FCC_10,SynRNA_WT_PB2,1758,25546.5
FCC_10,SynRNA_WT_PB2,1759,25190.5
FCC_10,SynRNA_WT_PB2,1760,25988.5
FCC_10,SynRNA_WT_PB2,1761,25594.5
FCC_10,SynRNA_WT_PB2,1762,23119.5
FCC_10,SynRNA_WT_PB2,1763,26296.0
FCC_10,SynRNA_WT_PB2,1764,26037.5
FCC_10,SynRNA_WT_PB2,1765,25688.0
FCC_10,SynRNA_WT_PB2,1766,25806.5
FCC_10,SynRNA_WT_PB2,1767,25159.0
FCC_10,SynRNA_WT_PB2,1768,24807.0
FCC_10,SynRNA_WT_PB2,1769,25975.5
FCC_10,SynRNA_WT_PB2,1770,26262.0
FCC_10,SynRNA_WT_PB2,1771,26107.0
FCC_10,SynRNA_WT_PB2,1772,25642.0
FCC_10,SynRNA_WT_PB2,1773,26103.5
FCC_10,SynRNA_WT_PB2,1774,25045.0
FCC_10,SynRNA_WT_PB2,1775,26321.0
FCC_10,SynRNA_WT_PB2,1776,26001.5
FCC_10,SynRNA_WT_PB2,1777,25777.5
FCC_10,SynRNA_WT_PB2,1778,26165.0
FCC_10,SynRNA_WT_PB2,1779,24193.0
FCC_10,SynRNA_WT_PB2,1780,25356.0
FCC_10,SynRNA_WT_PB2,1781,25870.0
FCC_10,SynRNA_WT_PB2,1782,26067.5
FCC_10,SynRNA_WT_PB2,1783,24537.0
FCC_10,SynRNA_WT_PB2,1784,25626.0
FCC_10,SynRNA_WT_PB2,1785,26012.0
FCC_10,SynRNA_WT_PB2,1786,26170.0
FCC_10,SynRNA_WT_PB2,1787,25824.0
FCC_10,SynRNA_WT_PB2,1788,25911.0
FCC_10,SynRNA_WT_PB2,1789,25320.5
FCC_10,SynRNA_WT_PB2,1790,24947.0
FCC_10,SynRNA_WT_PB2,1791,25220.0
FCC_10,SynRNA_WT_PB2,1792,24963.0
FCC_10,SynRNA_WT_PB2,1793,25648.5
FCC_10,SynRNA_WT_PB2,1794,24768.5
FCC_10,SynRNA_WT_PB2,1795,25213.5
FCC_10,SynRNA_WT_PB2,1796,25099.5
FCC_10,SynRNA_WT_PB2,1797,25043.0
FCC_10,SynRNA_WT_PB2,1798,24813.5
FCC_10,SynRNA_WT_PB2,1799,25155.5
FCC_10,SynRNA_WT_PB2,1800,25086.0
FCC_10,SynRNA_WT_PB2,1801,24724.5
FCC_10,SynRNA_WT_PB2,1802,24612.0
FCC_10,SynRNA_WT_PB2,1803,25135.5
FCC_10,SynRNA_WT_PB2,1804,24831.5
FCC_10,SynRNA_WT_PB2,1805,24078.0
FCC_10,SynRNA_WT_PB2,1806,24106.0
FCC_10,SynRNA_WT_PB2,1807,23375.5
FCC_10,SynRNA_WT_PB2,1808,24346.0
FCC_10,SynRNA_WT_PB2,1809,24280.0
FCC_10,SynRNA_WT_PB2,1810,23884.0
FCC_10,SynRNA_WT_PB2,1811,23719.0
FCC_10,SynRNA_WT_PB2,1812,24041.5
FCC_10,SynRNA_WT_PB2,1813,24158.0
FCC_10,SynRNA_WT_PB2,1814,20422.0
FCC_10,SynRNA_WT_PB2,1815,23654.5
FCC_10,SynRNA_WT_PB2,1816,24677.5
FCC_10,SynRNA_WT_PB2,1817,23318.0
FCC_10,SynRNA_WT_PB2,1818,24965.5
FCC_10,SynRNA_WT_PB2,1819,24661.0
FCC_10,SynRNA_WT_PB2,1820,23963.0
FCC_10,SynRNA_WT_PB2,1821,23604.5
FCC_10,SynRNA_WT_PB2,1822,24524.5
FCC_10,SynRNA_WT_PB2,1823,24498.0
FCC_10,SynRNA_WT_PB2,1824,24841.0
FCC_10,SynRNA_WT_PB2,1825,25103.0
FCC_10,SynRNA_WT_PB2,1826,24788.5
FCC_10,SynRNA_WT_PB2,1827,24614.5
FCC_10,SynRNA_WT_PB2,1828,25326.5
FCC_10,SynRNA_WT_PB2,1829,25326.5
FCC_10,SynRNA_WT_PB2,1830,25009.5
FCC_10,SynRNA_WT_PB2,1831,25283.5
FCC_10,SynRNA_WT_PB2,1832,24680.5
FCC_10,SynRNA_WT_PB2,1833,25185.0
FCC_10,SynRNA_WT_PB2,1834,24783.0
FCC_10,SynRNA_WT_PB2,1835,24857.5
FCC_10,SynRNA_WT_PB2,1836,24907.0
FCC_10,SynRNA_WT_PB2,1837,24634.0
FCC_10,SynRNA_WT_PB2,1838,23225.0
FCC_10,SynRNA_WT_PB2,1839,25063.0
FCC_10,SynRNA_WT_PB2,1840,24373.0
FCC_10,SynRNA_WT_PB2,1841,24502.0
FCC_10,SynRNA_WT_PB2,1842,24429.5
FCC_10,SynRNA_WT_PB2,1843,24721.0
FCC_10,SynRNA_WT_PB2,1844,23095.5
FCC_10,SynRNA_WT_PB2,1845,24752.5
FCC_10,SynRNA_WT_PB2,1846,24481.0
FCC_10,SynRNA_WT_PB2,1847,23238.5
FCC_10,SynRNA_WT_PB2,1848,24336.0
FCC_10,SynRNA_WT_PB2,1849,24162.5
FCC_10,SynRNA_WT_PB2,1850,22810.5
FCC_10,SynRNA_WT_PB2,1851,22865.5
FCC_10,SynRNA_WT_PB2,1852,24495.5
FCC_10,SynRNA_WT_PB2,1853,23808.5
FCC_10,SynRNA_WT_PB2,1854,23719.5
FCC_10,SynRNA_WT_PB2,1855,23944.0
FCC_10,SynRNA_WT_PB2,1856,23816.5
FCC_10,SynRNA_WT_PB2,1857,23947.5
FCC_10,SynRNA_WT_PB2,1858,23555.0
FCC_10,SynRNA_WT_PB2,1859,23188.5
FCC_10,SynRNA_WT_PB2,1860,23550.5
FCC_10,SynRNA_WT_PB2,1861,23531.5
FCC_10,SynRNA_WT_PB2,1862,23392.0
FCC_10,SynRNA_WT_PB2,1863,23163.0
FCC_10,SynRNA_WT_PB2,1864,23458.0
FCC_10,SynRNA_WT_PB2,1865,23513.5
FCC_10,SynRNA_WT_PB2,1866,23202.0
FCC_10,SynRNA_WT_PB2,1867,23388.0
FCC_10,SynRNA_WT_PB2,1868,23340.0
FCC_10,SynRNA_WT_PB2,1869,22852.0
FCC_10,SynRNA_WT_PB2,1870,23373.5
FCC_10,SynRNA_WT_PB2,1871,23441.5
FCC_10,SynRNA_WT_PB2,1872,22959.0
FCC_10,SynRNA_WT_PB2,1873,23581.0
FCC_10,SynRNA_WT_PB2,1874,23430.5
FCC_10,SynRNA_WT_PB2,1875,22006.5
FCC_10,SynRNA_WT_PB2,1876,23652.0
FCC_10,SynRNA_WT_PB2,1877,23583.0
FCC_10,SynRNA_WT_PB2,1878,23778.0
FCC_10,SynRNA_WT_PB2,1879,23479.5
FCC_10,SynRNA_WT_PB2,1880,23535.0
FCC_10,SynRNA_WT_PB2,1881,23082.5
FCC_10,SynRNA_WT_PB2,1882,23730.5
FCC_10,SynRNA_WT_PB2,1883,23511.5
FCC_10,SynRNA_WT_PB2,1884,23768.0
FCC_10,SynRNA_WT_PB2,1885,23496.5
FCC_10,SynRNA_WT_PB2,1886,23989.5
FCC_10,SynRNA_WT_PB2,1887,23695.0
FCC_10,SynRNA_WT_PB2,1888,23548.0
FCC_10,SynRNA_WT_PB2,1889,23351.0
FCC_10,SynRNA_WT_PB2,1890,23135.0
FCC_10,SynRNA_WT_PB2,1891,23589.5
FCC_10,SynRNA_WT_PB2,1892,22669.0
FCC_10,SynRNA_WT_PB2,1893,23026.0
FCC_10,SynRNA_WT_PB2,1894,23133.5
FCC_10,SynRNA_WT_PB2,1895,22792.5
FCC_10,SynRNA_WT_PB2,1896,22985.0
FCC_10,SynRNA_WT_PB2,1897,22976.5
FCC_10,SynRNA_WT_PB2,1898,22810.0
FCC_10,SynRNA_WT_PB2,1899,22936.5
FCC_10,SynRNA_WT_PB2,1900,22846.0
FCC_10,SynRNA_WT_PB2,1901,22744.5
FCC_10,SynRNA_WT_PB2,1902,22363.0
FCC_10,SynRNA_WT_PB2,1903,22238.5
FCC_10,SynRNA_WT_PB2,1904,22002.5
FCC_10,SynRNA_WT_PB2,1905,21690.5
FCC_10,SynRNA_WT_PB2,1906,21946.5
FCC_10,SynRNA_WT_PB2,1907,22174.0
FCC_10,SynRNA_WT_PB2,1908,22218.5
FCC_10,SynRNA_WT_PB2,1909,21782.5
FCC_10,SynRNA_WT_PB2,1910,21851.0
FCC_10,SynRNA_WT_PB2,1911,22284.0
FCC_10,SynRNA_WT_PB2,1912,22123.0
FCC_10,SynRNA_WT_PB2,1913,21154.0
FCC_10,SynRNA_WT_PB2,1914,21840.5
FCC_10,SynRNA_WT_PB2,1915,22154.5
FCC_10,SynRNA_WT_PB2,1916,20841.5
FCC_10,SynRNA_WT_PB2,1917,21780.0
FCC_10,SynRNA_WT_PB2,1918,22049.0
FCC_10,SynRNA_WT_PB2,1919,20381.5
FCC_10,SynRNA_WT_PB2,1920,21828.0
FCC_10,SynRNA_WT_PB2,1921,21409.5
FCC_10,SynRNA_WT_PB2,1922,21797.0
FCC_10,SynRNA_WT_PB2,1923,21266.5
FCC_10,SynRNA_WT_PB2,1924,21240.5
FCC_10,SynRNA_WT_PB2,1925,20648.5
FCC_10,SynRNA_WT_PB2,1926,21381.5
FCC_10,SynRNA_WT_PB2,1927,18764.0
FCC_10,SynRNA_WT_PB2,1928,21565.0
FCC_10,SynRNA_WT_PB2,1929,20568.0
FCC_10,SynRNA_WT_PB2,1930,21574.0
FCC_10,SynRNA_WT_PB2,1931,21180.0
FCC_10,SynRNA_WT_PB2,1932,21385.5
FCC_10,SynRNA_WT_PB2,1933,16291.5
FCC_10,SynRNA_WT_PB2,1934,18573.5
FCC_10,SynRNA_WT_PB2,1935,20983.5
FCC_10,SynRNA_WT_PB2,1936,20862.5
FCC_10,SynRNA_WT_PB2,1937,20716.0
FCC_10,SynRNA_WT_PB2,1938,20682.0
FCC_10,SynRNA_WT_PB2,1939,20999.5
FCC_10,SynRNA_WT_PB2,1940,20355.0
FCC_10,SynRNA_WT_PB2,1941,20301.5
FCC_10,SynRNA_WT_PB2,1942,20317.0
FCC_10,SynRNA_WT_PB2,1943,20199.0
FCC_10,SynRNA_WT_PB2,1944,19663.0
FCC_10,SynRNA_WT_PB2,1945,19906.0
FCC_10,SynRNA_WT_PB2,1946,18810.5
FCC_10,SynRNA_WT_PB2,1947,19504.5
FCC_10,SynRNA_WT_PB2,1948,18982.5
FCC_10,SynRNA_WT_PB2,1949,19412.5
FCC_10,SynRNA_WT_PB2,1950,19226.0
FCC_10,SynRNA_WT_PB2,1951,18973.0
FCC_10,SynRNA_WT_PB2,1952,18674.0
FCC_10,SynRNA_WT_PB2,1953,18862.0
FCC_10,SynRNA_WT_PB2,1954,18669.0
FCC_10,SynRNA_WT_PB2,1955,18721.0
FCC_10,SynRNA_WT_PB2,1956,18493.5
FCC_10,SynRNA_WT_PB2,1957,18585.5
FCC_10,SynRNA_WT_PB2,1958,19142.5
FCC_10,SynRNA_WT_PB2,1959,18997.0
FCC_10,SynRNA_WT_PB2,1960,19091.5
FCC_10,SynRNA_WT_PB2,1961,18800.0
FCC_10,SynRNA_WT_PB2,1962,19053.5
FCC_10,SynRNA_WT_PB2,1963,19026.0
FCC_10,SynRNA_WT_PB2,1964,18779.5
FCC_10,SynRNA_WT_PB2,1965,19214.5
FCC_10,SynRNA_WT_PB2,1966,18673.0
FCC_10,SynRNA_WT_PB2,1967,18952.5
FCC_10,SynRNA_WT_PB2,1968,19284.0
FCC_10,SynRNA_WT_PB2,1969,19126.0
FCC_10,SynRNA_WT_PB2,1970,19404.0
FCC_10,SynRNA_WT_PB2,1971,18878.5
FCC_10,SynRNA_WT_PB2,1972,17825.0
FCC_10,SynRNA_WT_PB2,1973,19404.5
FCC_10,SynRNA_WT_PB2,1974,19283.5
FCC_10,SynRNA_WT_PB2,1975,19232.0
FCC_10,SynRNA_WT_PB2,1976,18608.0
FCC_10,SynRNA_WT_PB2,1977,19044.0
FCC_10,SynRNA_WT_PB2,1978,19730.5
FCC_10,SynRNA_WT_PB2,1979,18684.5
FCC_10,SynRNA_WT_PB2,1980,18366.5
FCC_10,SynRNA_WT_PB2,1981,17394.0
FCC_10,SynRNA_WT_PB2,1982,19745.0
FCC_10,SynRNA_WT_PB2,1983,19682.5
FCC_10,SynRNA_WT_PB2,1984,18265.5
FCC_10,SynRNA_WT_PB2,1985,20143.5
FCC_10,SynRNA_WT_PB2,1986,19962.5
FCC_10,SynRNA_WT_PB2,1987,20590.5
FCC_10,SynRNA_WT_PB2,1988,19004.5
FCC_10,SynRNA_WT_PB2,1989,19224.0
FCC_10,SynRNA_WT_PB2,1990,20563.5
FCC_10,SynRNA_WT_PB2,1991,20231.0
FCC_10,SynRNA_WT_PB2,1992,20131.5
FCC_10,SynRNA_WT_PB2,1993,20642.5
FCC_10,SynRNA_WT_PB2,1994,20492.5
FCC_10,SynRNA_WT_PB2,1995,20463.0
FCC_10,SynRNA_WT_PB2,1996,20516.0
FCC_10,SynRNA_WT_PB2,1997,20358.0
FCC_10,SynRNA_WT_PB2,1998,20466.5
FCC_10,SynRNA_WT_PB2,1999,20965.0
FCC_10,SynRNA_WT_PB2,2000,19468.0
FCC_10,SynRNA_WT_PB2,2001,19923.0
FCC_10,SynRNA_WT_PB2,2002,20307.0
FCC_10,SynRNA_WT_PB2,2003,20615.0
FCC_10,SynRNA_WT_PB2,2004,20553.0
FCC_10,SynRNA_WT_PB2,2005,19663.5
FCC_10,SynRNA_WT_PB2,2006,20345.0
FCC_10,SynRNA_WT_PB2,2007,20729.5
FCC_10,SynRNA_WT_PB2,2008,19314.0
FCC_10,SynRNA_WT_PB2,2009,19560.0
FCC_10,SynRNA_WT_PB2,2010,20278.5
FCC_10,SynRNA_WT_PB2,2011,19958.5
FCC_10,SynRNA_WT_PB2,2012,19925.0
FCC_10,SynRNA_WT_PB2,2013,18838.0
FCC_10,SynRNA_WT_PB2,2014,20186.5
FCC_10,SynRNA_WT_PB2,2015,19942.5
FCC_10,SynRNA_WT_PB2,2016,19525.0
FCC_10,SynRNA_WT_PB2,2017,19905.5
FCC_10,SynRNA_WT_PB2,2018,20109.5
FCC_10,SynRNA_WT_PB2,2019,15499.0
FCC_10,SynRNA_WT_PB2,2020,19752.5
FCC_10,SynRNA_WT_PB2,2021,19917.0
FCC_10,SynRNA_WT_PB2,2022,19880.0
FCC_10,SynRNA_WT_PB2,2023,20083.0
FCC_10,SynRNA_WT_PB2,2024,20207.5
FCC_10,SynRNA_WT_PB2,2025,20196.0
FCC_10,SynRNA_WT_PB2,2026,19708.5
FCC_10,SynRNA_WT_PB2,2027,19829.0
FCC_10,SynRNA_WT_PB2,2028,19755.5
FCC_10,SynRNA_WT_PB2,2029,19766.5
FCC_10,SynRNA_WT_PB2,2030,19549.5
FCC_10,SynRNA_WT_PB2,2031,19230.5
FCC_10,SynRNA_WT_PB2,2032,19506.5
FCC_10,SynRNA_WT_PB2,2033,18723.0
FCC_10,SynRNA_WT_PB2,2034,18538.5
FCC_10,SynRNA_WT_PB2,2035,19219.0
FCC_10,SynRNA_WT_PB2,2036,18870.0
FCC_10,SynRNA_WT_PB2,2037,18293.0
FCC_10,SynRNA_WT_PB2,2038,18554.5
FCC_10,SynRNA_WT_PB2,2039,18307.5
FCC_10,SynRNA_WT_PB2,2040,17782.0
FCC_10,SynRNA_WT_PB2,2041,18562.5
FCC_10,SynRNA_WT_PB2,2042,18054.5
FCC_10,SynRNA_WT_PB2,2043,17678.5
FCC_10,SynRNA_WT_PB2,2044,17735.0
FCC_10,SynRNA_WT_PB2,2045,17928.0
FCC_10,SynRNA_WT_PB2,2046,19125.5
FCC_10,SynRNA_WT_PB2,2047,18692.0
FCC_10,SynRNA_WT_PB2,2048,18666.0
FCC_10,SynRNA_WT_PB2,2049,18951.0
FCC_10,SynRNA_WT_PB2,2050,18370.5
FCC_10,SynRNA_WT_PB2,2051,19104.5
FCC_10,SynRNA_WT_PB2,2052,19217.0
FCC_10,SynRNA_WT_PB2,2053,19229.5
FCC_10,SynRNA_WT_PB2,2054,19212.0
FCC_10,SynRNA_WT_PB2,2055,19024.0
FCC_10,SynRNA_WT_PB2,2056,19256.0
FCC_10,SynRNA_WT_PB2,2057,18629.5
FCC_10,SynRNA_WT_PB2,2058,18573.0
FCC_10,SynRNA_WT_PB2,2059,18998.0
FCC_10,SynRNA_WT_PB2,2060,18956.5
FCC_10,SynRNA_WT_PB2,2061,19108.5
FCC_10,SynRNA_WT_PB2,2062,15531.0
FCC_10,SynRNA_WT_PB2,2063,18558.5
FCC_10,SynRNA_WT_PB2,2064,18500.0
FCC_10,SynRNA_WT_PB2,2065,18293.0
FCC_10,SynRNA_WT_PB2,2066,18353.0
FCC_10,SynRNA_WT_PB2,2067,17792.5
FCC_10,SynRNA_WT_PB2,2068,18289.0
FCC_10,SynRNA_WT_PB2,2069,16874.0
FCC_10,SynRNA_WT_PB2,2070,17757.5
FCC_10,SynRNA_WT_PB2,2071,17788.0
FCC_10,SynRNA_WT_PB2,2072,17808.0
FCC_10,SynRNA_WT_PB2,2073,17794.0
FCC_10,SynRNA_WT_PB2,2074,17677.0
FCC_10,SynRNA_WT_PB2,2075,17592.5
FCC_10,SynRNA_WT_PB2,2076,17515.5
FCC_10,SynRNA_WT_PB2,2077,16549.5
FCC_10,SynRNA_WT_PB2,2078,16744.0
FCC_10,SynRNA_WT_PB2,2079,16965.5
FCC_10,SynRNA_WT_PB2,2080,16181.5
FCC_10,SynRNA_WT_PB2,2081,16383.0
FCC_10,SynRNA_WT_PB2,2082,16621.0
FCC_10,SynRNA_WT_PB2,2083,16455.5
FCC_10,SynRNA_WT_PB2,2084,16571.0
FCC_10,SynRNA_WT_PB2,2085,15933.0
FCC_10,SynRNA_WT_PB2,2086,16051.0
FCC_10,SynRNA_WT_PB2,2087,16248.0
FCC_10,SynRNA_WT_PB2,2088,16125.5
FCC_10,SynRNA_WT_PB2,2089,15916.0
FCC_10,SynRNA_WT_PB2,2090,15561.0
FCC_10,SynRNA_WT_PB2,2091,14911.5
FCC_10,SynRNA_WT_PB2,2092,14391.5
FCC_10,SynRNA_WT_PB2,2093,15003.5
FCC_10,SynRNA_WT_PB2,2094,15504.0
FCC_10,SynRNA_WT_PB2,2095,15622.0
FCC_10,SynRNA_WT_PB2,2096,15458.5
FCC_10,SynRNA_WT_PB2,2097,16049.0
FCC_10,SynRNA_WT_PB2,2098,17538.0
FCC_10,SynRNA_WT_PB2,2099,17723.5
FCC_10,SynRNA_WT_PB2,2100,23979.5
FCC_10,SynRNA_WT_PB2,2101,23771.5
FCC_10,SynRNA_WT_PB2,2102,23582.5
FCC_10,SynRNA_WT_PB2,2103,25381.5
FCC_10,SynRNA_WT_PB2,2104,25138.0
FCC_10,SynRNA_WT_PB2,2105,25266.0
FCC_10,SynRNA_WT_PB2,2106,25199.0
FCC_10,SynRNA_WT_PB2,2107,24967.5
FCC_10,SynRNA_WT_PB2,2108,25006.0
FCC_10,SynRNA_WT_PB2,2109,27587.5
FCC_10,SynRNA_WT_PB2,2110,27614.0
FCC_10,SynRNA_WT_PB2,2111,27376.0
FCC_10,SynRNA_WT_PB2,2112,27323.0
FCC_10,SynRNA_WT_PB2,2113,26625.0
FCC_10,SynRNA_WT_PB2,2114,26769.5
FCC_10,SynRNA_WT_PB2,2115,26632.5
FCC_10,SynRNA_WT_PB2,2116,26107.5
FCC_10,SynRNA_WT_PB2,2117,25886.5
FCC_10,SynRNA_WT_PB2,2118,25828.0
FCC_10,SynRNA_WT_PB2,2119,26305.0
FCC_10,SynRNA_WT_PB2,2120,26223.5
FCC_10,SynRNA_WT_PB2,2121,26209.5
FCC_10,SynRNA_WT_PB2,2122,25514.5
FCC_10,SynRNA_WT_PB2,2123,25732.0
FCC_10,SynRNA_WT_PB2,2124,25981.0
FCC_10,SynRNA_WT_PB2,2125,25383.5
FCC_10,SynRNA_WT_PB2,2126,25442.0
FCC_10,SynRNA_WT_PB2,2127,25249.0
FCC_10,SynRNA_WT_PB2,2128,25091.0
FCC_10,SynRNA_WT_PB2,2129,24597.5
FCC_10,SynRNA_WT_PB2,2130,24773.5
FCC_10,SynRNA_WT_PB2,2131,24700.5
FCC_10,SynRNA_WT_PB2,2132,24599.0
FCC_10,SynRNA_WT_PB2,2133,24264.5
FCC_10,SynRNA_WT_PB2,2134,23172.0
FCC_10,SynRNA_WT_PB2,2135,22941.0
FCC_10,SynRNA_WT_PB2,2136,21618.5
FCC_10,SynRNA_WT_PB2,2137,22830.5
FCC_10,SynRNA_WT_PB2,2138,21918.0
FCC_10,SynRNA_WT_PB2,2139,21427.5
FCC_10,SynRNA_WT_PB2,2140,20747.5
FCC_10,SynRNA_WT_PB2,2141,21230.5
FCC_10,SynRNA_WT_PB2,2142,21064.0
FCC_10,SynRNA_WT_PB2,2143,20657.0
FCC_10,SynRNA_WT_PB2,2144,20377.5
FCC_10,SynRNA_WT_PB2,2145,20212.0
FCC_10,SynRNA_WT_PB2,2146,20037.0
FCC_10,SynRNA_WT_PB2,2147,19727.0
FCC_10,SynRNA_WT_PB2,2148,18946.0
FCC_10,SynRNA_WT_PB2,2149,18696.0
FCC_10,SynRNA_WT_PB2,2150,18558.0
FCC_10,SynRNA_WT_PB2,2151,18302.5
FCC_10,SynRNA_WT_PB2,2152,18051.0
FCC_10,SynRNA_WT_PB2,2153,16720.5
FCC_10,SynRNA_WT_PB2,2154,15803.5
FCC_10,SynRNA_WT_PB2,2155,15678.5
FCC_10,SynRNA_WT_PB2,2156,15537.5
FCC_10,SynRNA_WT_PB2,2157,15467.0
FCC_10,SynRNA_WT_PB2,2158,15337.5
FCC_10,SynRNA_WT_PB2,2159,15123.0
FCC_10,SynRNA_WT_PB2,2160,14810.0
FCC_10,SynRNA_WT_PB2,2161,14589.0
FCC_10,SynRNA_WT_PB2,2162,13919.5
FCC_10,SynRNA_WT_PB2,2163,14637.0
FCC_10,SynRNA_WT_PB2,2164,13859.5
FCC_10,SynRNA_WT_PB2,2165,13708.5
FCC_10,SynRNA_WT_PB2,2166,13795.0
FCC_10,SynRNA_WT_PB2,2167,13757.0
FCC_10,SynRNA_WT_PB2,2168,13266.0
